id2,County,Population,log_pop
19015,"Boone County, Iowa",26532,10.186106830645446
19017,"Bremer County, Iowa",24798,10.118518283739787
19019,"Buchanan County, Iowa",20992,9.951896691743816
19021,"Buena Vista County, Iowa",20332,9.919951278566794
19023,"Butler County, Iowa",14791,9.60177416667137
19025,"Calhoun County, Iowa",9846,9.194820560318146
19027,"Carroll County, Iowa",20437,9.925102262508537
19029,"Cass County, Iowa",13157,9.484709215365838
19031,"Cedar County, Iowa",18454,9.8230364281385
19033,"Cerro Gordo County, Iowa",43070,10.670581978048157
19035,"Cherokee County, Iowa",11508,9.35079772467144
19037,"Chickasaw County, Iowa",12023,9.394576760974909
19039,"Clarke County, Iowa",9309,9.13873695311649
19041,"Clay County, Iowa",16333,9.70094288005314
19043,"Clayton County, Iowa",17590,9.775085837731604
19045,"Clinton County, Iowa",47309,10.7644558312215
19047,"Crawford County, Iowa",16940,9.737432968206045
19049,"Dallas County, Iowa",84516,11.34469614453341
19051,"Davis County, Iowa",8860,9.089302043599126
19053,"Decatur County, Iowa",8141,9.004668301573977
19055,"Delaware County, Iowa",17327,9.760021257510846
19057,"Des Moines County, Iowa",39739,10.59008835222604
19059,"Dickinson County, Iowa",17243,9.755161543000131
19061,"Dubuque County, Iowa",97003,11.482497184842316
19063,"Emmet County, Iowa",9658,9.175541866433488
19065,"Fayette County, Iowa",20054,9.90618391408387
19067,"Floyd County, Iowa",15873,9.672374831572242
19069,"Franklin County, Iowa",10170,9.227197489042606
19071,"Fremont County, Iowa",6950,8.846496938558838
19073,"Greene County, Iowa",9011,9.106201332235038
19075,"Grundy County, Iowa",12313,9.418410893792872
19077,"Guthrie County, Iowa",10625,9.270964993792617
19079,"Hamilton County, Iowa",15076,9.620859354387026
19081,"Hancock County, Iowa",10835,9.29053691397046
19083,"Hardin County, Iowa",17226,9.75417514934912
19085,"Harrison County, Iowa",14149,9.557399229195953
19087,"Henry County, Iowa",19773,9.892072649720829
19089,"Howard County, Iowa",9332,9.14120463314132
19091,"Humboldt County, Iowa",9487,9.157677719392877
19093,"Ida County, Iowa",6985,8.851520271691061
19095,"Iowa County, Iowa",16311,9.69959500581403
19097,"Jackson County, Iowa",19472,9.876732815227308
19099,"Jasper County, Iowa",36708,10.510749993938903
19101,"Jefferson County, Iowa",18090,9.80311457838934
19103,"Johnson County, Iowa",146547,11.89510147510044
19105,"Jones County, Iowa",20439,9.925200119441778
19107,"Keokuk County, Iowa",10119,9.222170123729759
19109,"Kossuth County, Iowa",15114,9.623376745580666
19111,"Lee County, Iowa",34615,10.452042393112126
19113,"Linn County, Iowa",221661,12.308904466733345
19115,"Louisa County, Iowa",11142,9.31847703058076
19117,"Lucas County, Iowa",8647,9.06496771896043
19119,"Lyon County, Iowa",11754,9.371948887172596
19121,"Madison County, Iowa",15848,9.670798588378387
19123,"Mahaska County, Iowa",22181,10.006991345550789
19125,"Marion County, Iowa",33189,10.40997377470302
19127,"Marshall County, Iowa",40312,10.604404470360434
19129,"Mills County, Iowa",14972,9.61393706902432
19131,"Mitchell County, Iowa",10763,9.283869605264298
19133,"Monona County, Iowa",8898,9.093581811365986
19135,"Monroe County, Iowa",7870,8.970813341411448
19137,"Montgomery County, Iowa",10225,9.232590980911002
19139,"Muscatine County, Iowa",42940,10.667559071432771
19141,"O'Brien County, Iowa",14020,9.54824016058858
19143,"Osceola County, Iowa",6064,8.710124927322207
19145,"Page County, Iowa",15391,9.641538201979953
19147,"Palo Alto County, Iowa",9047,9.110188490025742
19149,"Plymouth County, Iowa",25200,10.134599273499514
19151,"Pocahontas County, Iowa",6886,8.83724564389847
19153,"Polk County, Iowa",474045,13.06905753287987
19155,"Pottawattamie County, Iowa",93582,11.44659333627988
19157,"Poweshiek County, Iowa",18533,9.82730820579731
19159,"Ringgold County, Iowa",5068,8.53070154144103
19161,"Sac County, Iowa",9876,9.19786285046507
19163,"Scott County, Iowa",172474,12.05800177945577
19165,"Shelby County, Iowa",11800,9.375854810453756
19167,"Sioux County, Iowa",34898,10.460184799958176
19169,"Story County, Iowa",97090,11.483393662364191
19171,"Tama County, Iowa",17319,9.759559443729044
19173,"Taylor County, Iowa",6216,8.734881892047483
19175,"Union County, Iowa",12420,9.42706335548747
19177,"Van Buren County, Iowa",7271,8.891649112650057
19179,"Wapello County, Iowa",34982,10.462588922467008
19181,"Warren County, Iowa",49691,10.813579109167462
19183,"Washington County, Iowa",22281,10.011489576337405
19185,"Wayne County, Iowa",6452,8.772145439245099
19187,"Webster County, Iowa",36769,10.512410377841734
19189,"Winnebago County, Iowa",10631,9.271529540288606
19191,"Winneshiek County, Iowa",20561,9.931151356518601
19193,"Woodbury County, Iowa",102779,11.540336330979526
19195,"Worth County, Iowa",7572,8.932212512329214
19197,"Wright County, Iowa",12779,9.455558477608703
20001,"Allen County, Kansas",12714,9.450459027496354
20003,"Anderson County, Kansas",7827,8.965334573804839
20005,"Atchison County, Kansas",16380,9.70381635740706
20007,"Barber County, Kansas",4688,8.452761331256848
20009,"Barton County, Kansas",26775,10.19522389531595
20011,"Bourbon County, Kansas",14617,9.589940513889292
20013,"Brown County, Kansas",9684,9.178230318057949
20015,"Butler County, Kansas",67025,11.11282096310416
20017,"Chase County, Kansas",2669,7.889459149404524
20019,"Chautauqua County, Kansas",3374,8.123854263105914
20021,"Cherokee County, Kansas",20246,9.915712522158698
20023,"Cheyenne County, Kansas",2661,7.886457270977689
20025,"Clark County, Kansas",2072,7.6362696033793735
20027,"Clay County, Kansas",8143,9.004913941467132
20029,"Cloud County, Kansas",9150,9.121509158269568
20031,"Coffey County, Kansas",8433,9.039907859574642
20033,"Comanche County, Kansas",1862,7.529406457837013
20035,"Cowley County, Kansas",35753,10.484389460685312
20037,"Crawford County, Kansas",39164,10.575513236473961
20039,"Decatur County, Kansas",2832,7.94873845481361
20041,"Dickinson County, Kansas",19064,9.855557018778578
20043,"Doniphan County, Kansas",7664,8.944289319650697
20045,"Douglas County, Kansas",119440,11.690569432213072
20047,"Edwards County, Kansas",2938,7.9854843567338225
20049,"Elk County, Kansas",2547,7.842671474979457
20051,"Ellis County, Kansas",28893,10.271354630228974
20053,"Ellsworth County, Kansas",6328,8.75273950944749
20055,"Finney County, Kansas",36722,10.511131309482133
20057,"Ford County, Kansas",33971,10.433262498460529
20059,"Franklin County, Kansas",25560,10.14878390849147
20061,"Geary County, Kansas",35586,10.479707581066782
20063,"Gove County, Kansas",2589,7.859026979751538
20065,"Graham County, Kansas",2564,7.849323818040561
20067,"Grant County, Kansas",7646,8.941937914256359
20069,"Gray County, Kansas",6034,8.705165419719007
20071,"Greeley County, Kansas",1296,7.16703787691222
20073,"Greenwood County, Kansas",6151,8.724369949208368
20075,"Hamilton County, Kansas",2536,7.8383433155571165
20077,"Harper County, Kansas",5685,8.645586406184636
20079,"Harvey County, Kansas",34913,10.460614531668961
20081,"Haskell County, Kansas",4006,8.295548516225763
20083,"Hodgeman County, Kansas",1870,7.533693709848633
20085,"Jackson County, Kansas",13291,9.494842393421333
20087,"Jefferson County, Kansas",18897,9.846758458290038
20089,"Jewell County, Kansas",2901,7.972810784121404
20091,"Johnson County, Kansas",584451,13.278428224044804
20093,"Kearny County, Kansas",3917,8.27308133366583
20095,"Kingman County, Kansas",7467,8.918248591035702
20097,"Kiowa County, Kansas",2483,7.817222785508166
20099,"Labette County, Kansas",20444,9.925444719888171
20101,"Lane County, Kansas",1636,7.400009517162692
20103,"Leavenworth County, Kansas",80204,11.292328667922595
20105,"Lincoln County, Kansas",3073,8.030409562130485
20107,"Linn County, Kansas",9558,9.165133779138104
20109,"Logan County, Kansas",2831,7.9483852851118995
20111,"Lyon County, Kansas",33510,10.419599180731357
20113,"McPherson County, Kansas",28804,10.268269545368758
20115,"Marion County, Kansas",12112,9.40195197567723
20117,"Marshall County, Kansas",9836,9.193804403336083
20119,"Meade County, Kansas",4216,8.346642090221199
20121,"Miami County, Kansas",32964,10.403171335883274
20123,"Mitchell County, Kansas",6243,8.739216115061744
20125,"Montgomery County, Kansas",32746,10.396536096199437
20127,"Morris County, Kansas",5573,8.625688787569537
20129,"Morton County, Kansas",2848,7.954372272531867
20131,"Nemaha County, Kansas",10241,9.234154550075438
20133,"Neosho County, Kansas",16146,9.68942761995496
20135,"Ness County, Kansas",2962,7.993619994827744
20137,"Norton County, Kansas",5493,8.61122983334262
20139,"Osage County, Kansas",15843,9.670483041375043
20141,"Osborne County, Kansas",3642,8.200288260287554
20143,"Ottawa County, Kansas",5920,8.68609172787805
20145,"Pawnee County, Kansas",6743,8.816260208734581
20147,"Phillips County, Kansas",5428,8.59932602095476
20149,"Pottawatomie County, Kansas",23661,10.0715834020661
20151,"Pratt County, Kansas",9584,9.16785032035523
20153,"Rawlins County, Kansas",2549,7.8434564043761155
20155,"Reno County, Kansas",63220,11.054375985769608
20157,"Republic County, Kansas",4699,8.455104999102815
20159,"Rice County, Kansas",9831,9.193295937366925
20161,"Riley County, Kansas",73343,11.202902346160954
20163,"Rooks County, Kansas",5076,8.532278828834277
20165,"Rush County, Kansas",3058,8.025516386489008
20167,"Russell County, Kansas",6988,8.851949671253948
20169,"Saline County, Kansas",55142,10.917666955229395
20171,"Scott County, Kansas",5032,8.523572798380277
20173,"Sedgwick County, Kansas",511995,13.14607013834896
20175,"Seward County, Kansas",22709,10.030516600664669
20177,"Shawnee County, Kansas",178146,12.090358717792856
20179,"Sheridan County, Kansas",2509,7.827639546366422
20181,"Sherman County, Kansas",5965,8.693664334532016
20183,"Smith County, Kansas",3632,8.197538739721184
20185,"Stafford County, Kansas",4208,8.344742754417545
20187,"Stanton County, Kansas",2062,7.631431664576906
20189,"Stevens County, Kansas",5584,8.627660644442209
20191,"Sumner County, Kansas",23272,10.055006200175038
20193,"Thomas County, Kansas",7892,8.973604867142505
20195,"Trego County, Kansas",2872,7.962763930168115
20197,"Wabaunsee County, Kansas",6891,8.837971491357209
20199,"Wallace County, Kansas",1497,7.311218384419629
20201,"Washington County, Kansas",5546,8.620832226175724
20203,"Wichita County, Kansas",2112,7.655390644826152
20205,"Wilson County, Kansas",8723,9.07371849443322
20207,"Woodson County, Kansas",3165,8.059908334578276
20209,"Wyandotte County, Kansas",163831,12.006590687683858
21001,"Adair County, Kentucky",19280,9.866823568164536
21003,"Allen County, Kentucky",20631,9.934550077987947
21005,"Anderson County, Kentucky",22158,10.005953884080618
21007,"Ballard County, Kentucky",8054,8.9939241414114
21009,"Barren County, Kentucky",43993,10.691785809335006
21011,"Bath County, Kentucky",12327,9.41954725755152
21013,"Bell County, Kentucky",27117,10.20791611646652
21015,"Boone County, Kentucky",128536,11.76396429972317
21017,"Bourbon County, Kentucky",20030,9.904986428659864
21019,"Boyd County, Kentucky",48132,10.781702515558052
21021,"Boyle County, Kentucky",30018,10.30955248071626
21023,"Bracken County, Kentucky",8400,9.035986984831405
21025,"Breathitt County, Kentucky",13284,9.494315582496638
21027,"Breckinridge County, Kentucky",19961,9.901535648810883
21029,"Bullitt County, Kentucky",79151,11.279112699468135
21031,"Butler County, Kentucky",12845,9.460709909543985
21033,"Caldwell County, Kentucky",12568,9.438909179935457
21035,"Calloway County, Kentucky",38437,10.556775816334186
21037,"Campbell County, Kentucky",92211,11.431834708285141
21039,"Carlisle County, Kentucky",4855,8.487764380725425
21041,"Carroll County, Kentucky",10679,9.276034475171546
21043,"Carter County, Kentucky",27046,10.205294399033304
21045,"Casey County, Kentucky",15815,9.66871413573975
21047,"Christian County, Kentucky",72351,11.18928455366418
21049,"Clark County, Kentucky",35819,10.486233757860406
21051,"Clay County, Kentucky",20766,9.9410723128634
21053,"Clinton County, Kentucky",10177,9.227885551191932
21055,"Crittenden County, Kentucky",9188,9.125653563808989
21057,"Cumberland County, Kentucky",6738,8.815518423966498
21059,"Daviess County, Kentucky",99674,11.50966013959326
21061,"Edmonson County, Kentucky",12114,9.402117087540892
21063,"Elliott County, Kentucky",7588,8.934323331054905
21065,"Estill County, Kentucky",14307,9.568504206966335
21067,"Fayette County, Kentucky",318449,12.671217615584187
21069,"Fleming County, Kentucky",14507,9.582386570538903
21071,"Floyd County, Kentucky",37110,10.521641754054643
21073,"Franklin County, Kentucky",50560,10.83091602882074
21075,"Fulton County, Kentucky",6179,8.72891172506098
21077,"Gallatin County, Kentucky",8609,9.060563446657955
21079,"Garrard County, Kentucky",17292,9.757999245787522
21081,"Grant County, Kentucky",24923,10.123546350888414
21083,"Graves County, Kentucky",37182,10.523580052190162
21085,"Grayson County, Kentucky",26184,10.172903816181016
21087,"Green County, Kentucky",11060,9.311090275076326
21089,"Greenup County, Kentucky",35893,10.48829756939169
21091,"Hancock County, Kentucky",8810,9.083642718930225
21093,"Hardin County, Kentucky",107316,11.58353303213418
21095,"Harlan County, Kentucky",27168,10.209795089111074
21097,"Harrison County, Kentucky",18646,9.833386924856638
21099,"Hart County, Kentucky",18627,9.832367420033002
21101,"Henderson County, Kentucky",46253,10.741881605701801
21103,"Henry County, Kentucky",15818,9.668903811079362
21105,"Hickman County, Kentucky",4627,8.439663988907
21107,"Hopkins County, Kentucky",45904,10.734307538221145
21109,"Jackson County, Kentucky",13368,9.50061907027523
21111,"Jefferson County, Kentucky",765352,13.54809113769995
21113,"Jessamine County, Kentucky",52357,10.865840922736847
21115,"Johnson County, Kentucky",22978,10.04229251541331
21117,"Kenton County, Kentucky",164945,12.01336736398148
21119,"Knott County, Kentucky",15544,9.651429991057276
21121,"Knox County, Kentucky",31687,10.363661781116345
21123,"Larue County, Kentucky",14096,9.553646348175961
21125,"Laurel County, Kentucky",60250,11.0062578513529
21127,"Lawrence County, Kentucky",15863,9.671744632408455
21129,"Lee County, Kentucky",6580,8.791790024319363
21131,"Leslie County, Kentucky",10538,9.262743050769231
21133,"Letcher County, Kentucky",22773,10.033330902684877
21135,"Lewis County, Kentucky",13442,9.506139412529912
21137,"Lincoln County, Kentucky",24372,10.101190211368385
21139,"Livingston County, Kentucky",9269,9.134430777875833
21141,"Logan County, Kentucky",26593,10.18840330224294
21143,"Lyon County, Kentucky",8069,8.995784837848506
21145,"McCracken County, Kentucky",65162,11.084631755922043
21147,"McCreary County, Kentucky",17511,9.7705845338719
21149,"McLean County, Kentucky",9475,9.156412029950626
21151,"Madison County, Kentucky",89547,11.40251890609017
21153,"Magoffin County, Kentucky",12684,9.448096635658239
21155,"Marion County, Kentucky",19205,9.862925940780006
21157,"Marshall County, Kentucky",31365,10.353447900530844
21159,"Martin County, Kentucky",12002,9.392828581549459
21161,"Mason County, Kentucky",17190,9.752083098376895
21163,"Meade County, Kentucky",28126,10.244449694430193
21165,"Menifee County, Kentucky",6408,8.765302488748196
21167,"Mercer County, Kentucky",21477,9.974737874064294
21169,"Metcalfe County, Kentucky",10018,9.212138753917563
21171,"Monroe County, Kentucky",10588,9.267476563346992
21173,"Montgomery County, Kentucky",27771,10.23174758973532
21175,"Morgan County, Kentucky",13298,9.495368926962401
21177,"Muhlenberg County, Kentucky",31028,10.342645301610762
21179,"Nelson County, Kentucky",45559,10.726763468242096
21181,"Nicholas County, Kentucky",7084,8.865593998902725
21183,"Ohio County, Kentucky",24378,10.101436365215783
21185,"Oldham County, Kentucky",65560,11.090721032857767
21187,"Owen County, Kentucky",10642,9.272563715156315
21189,"Owsley County, Kentucky",4491,8.409830673087738
21191,"Pendleton County, Kentucky",14560,9.586033321750676
21193,"Perry County, Kentucky",27343,10.216215833592425
21195,"Pike County, Kentucky",60555,11.011307321955151
21197,"Powell County, Kentucky",12308,9.418004736441933
21199,"Pulaski County, Kentucky",63956,11.06595062590531
21201,"Robertson County, Kentucky",2155,7.675546002537848
21203,"Rockcastle County, Kentucky",16850,9.732105935780508
21205,"Rowan County, Kentucky",24451,10.104426393862145
21207,"Russell County, Kentucky",17722,9.782562084607248
21209,"Scott County, Kentucky",53972,10.896220672550678
21211,"Shelby County, Kentucky",46408,10.7452271371459
21213,"Simpson County, Kentucky",18083,9.80272754938498
21215,"Spencer County, Kentucky",18274,9.813234563558566
21217,"Taylor County, Kentucky",25397,10.142386335794844
21219,"Todd County, Kentucky",12295,9.416947954650293
21221,"Trigg County, Kentucky",14264,9.565494159542977
21223,"Trimble County, Kentucky",8620,9.061840363657739
21225,"Union County, Kentucky",14880,9.607773308387083
21227,"Warren County, Kentucky",125532,11.740315985131762
21229,"Washington County, Kentucky",12189,9.408289184655837
21231,"Wayne County, Kentucky",20453,9.925884849978166
21233,"Webster County, Kentucky",13316,9.496721598694915
21235,"Whitley County, Kentucky",36096,10.493937334857732
21237,"Wolfe County, Kentucky",7159,8.876125585396185
21239,"Woodford County, Kentucky",26124,10.170609711022548
22001,"Acadia Parish, Louisiana",62645,11.045239148679652
22003,"Allen Parish, Louisiana",25684,10.153623508913938
22005,"Ascension Parish, Louisiana",121587,11.70838533490441
22007,"Assumption Parish, Louisiana",22695,10.029899914890565
22009,"Avoyelles Parish, Louisiana",41117,10.624176940269097
22011,"Beauregard Parish, Louisiana",36927,10.516698269778406
22013,"Bienville Parish, Louisiana",13865,9.537122958049878
22015,"Bossier Parish, Louisiana",126057,11.744489464592583
22017,"Caddo Parish, Louisiana",248851,12.424609602763658
22019,"Calcasieu Parish, Louisiana",200601,12.209073139542411
22021,"Caldwell Parish, Louisiana",10087,9.219002745054835
22023,"Cameron Parish, Louisiana",6882,8.836664586357426
22025,"Catahoula Parish, Louisiana",9921,9.202409001649903
22027,"Claiborne Parish, Louisiana",16132,9.688560155993258
22029,"Concordia Parish, Louisiana",19920,9.899479531138589
22031,"De Soto Parish, Louisiana",27149,10.209095492271228
22033,"East Baton Rouge Parish, Louisiana",447037,13.010396644219341
22035,"East Carroll Parish, Louisiana",7271,8.891649112650057
22037,"East Feliciana Parish, Louisiana",19683,9.887510598012987
22039,"Evangeline Parish, Louisiana",33709,10.4255201430002
22041,"Franklin Parish, Louisiana",20330,9.919852906622392
22043,"Grant Parish, Louisiana",22365,10.015252515866948
22045,"Iberia Parish, Louisiana",73273,11.201947470767836
22047,"Iberville Parish, Louisiana",32920,10.401835654791006
22049,"Jackson Parish, Louisiana",15808,9.668271419987649
22051,"Jefferson Parish, Louisiana",436523,12.986596344740752
22053,"Jefferson Davis Parish, Louisiana",31413,10.354977098955573
22055,"Lafayette Parish, Louisiana",241398,12.394202302607106
22057,"Lafourche Parish, Louisiana",98305,11.495830169541591
22059,"LaSalle Parish, Louisiana",15052,9.619266151713328
22061,"Lincoln Parish, Louisiana",47745,10.773629628384302
22063,"Livingston Parish, Louisiana",140138,11.850382930379844
22065,"Madison Parish, Louisiana",11528,9.352534137679358
22067,"Morehouse Parish, Louisiana",26071,10.168578864458095
22069,"Natchitoches Parish, Louisiana",39162,10.575462167863272
22071,"Orleans Parish, Louisiana",391495,12.877728022939358
22073,"Ouachita Parish, Louisiana",156983,11.963892798212939
22075,"Plaquemines Parish, Louisiana",23464,10.063222610657286
22077,"Pointe Coupee Parish, Louisiana",22159,10.005999013489205
22079,"Rapides Parish, Louisiana",132424,11.793764174940002
22081,"Red River Parish, Louisiana",8550,9.053686561930807
22083,"Richland Parish, Louisiana",20430,9.924759687811667
22085,"Sabine Parish, Louisiana",23977,10.08485031650177
22087,"St. Bernard Parish, Louisiana",45688,10.7295909603447
22089,"St. Charles Parish, Louisiana",52923,10.876593305964516
22091,"St. Helena Parish, Louisiana",10512,9.260272740724393
22093,"St. James Parish, Louisiana",21557,9.978455868773434
22095,"St. John the Baptist Parish, Louisiana",43631,10.683523185864164
22097,"St. Landry Parish, Louisiana",83883,11.337178249755404
22099,"St. Martin Parish, Louisiana",54007,10.896868946774847
22101,"St. Mary Parish, Louisiana",52093,10.860785861708989
22103,"St. Tammany Parish, Louisiana",253602,12.443521387949442
22105,"Tangipahoa Parish, Louisiana",130710,11.780736407779598
22107,"Tensas Parish, Louisiana",4597,8.433159195806228
22109,"Terrebonne Parish, Louisiana",113220,11.637088107590651
22111,"Union Parish, Louisiana",22487,10.020692643436833
22113,"Vermilion Parish, Louisiana",60205,11.00551068432632
22115,"Vernon Parish, Louisiana",50569,10.831094019308606
22117,"Washington Parish, Louisiana",46310,10.743113199474797
22119,"Webster Parish, Louisiana",39710,10.589358324125298
22121,"West Baton Rouge Parish, Louisiana",25795,10.15793595367875
22123,"West Carroll Parish, Louisiana",11114,9.315960853839867
22125,"West Feliciana Parish, Louisiana",15344,9.63847979712322
22127,"Winn Parish, Louisiana",14376,9.573315428463395
23001,"Androscoggin County, Maine",107319,11.583560986568456
23003,"Aroostook County, Maine",67959,11.126659861139645
23005,"Cumberland County, Maine",292041,12.584649482352626
23007,"Franklin County, Maine",30001,10.308985993422082
23009,"Hancock County, Maine",54419,10.904468636571197
23011,"Kennebec County, Maine",120569,11.699977482139829
23013,"Knox County, Maine",39744,10.590214165293151
23015,"Lincoln County, Maine",34216,10.440448649906745
23017,"Oxford County, Maine",57217,10.954606336009089
23019,"Penobscot County, Maine",151806,11.930358668854247
23021,"Piscataquis County, Maine",16843,9.731690419198387
23023,"Sagadahoc County, Maine",35273,10.470873077735911
23025,"Somerset County, Maine",50915,10.837912854605765
23027,"Waldo County, Maine",39364,10.580606972018876
23029,"Washington County, Maine",31450,10.356154262128587
23031,"York County, Maine",202343,12.217719556179572
24001,"Allegany County, Maryland",72130,11.186225325497718
24003,"Anne Arundel County, Maryland",568346,13.250485667173313
24005,"Baltimore County, Maryland",831026,13.630416360953433
24009,"Calvert County, Maryland",91251,11.4213692302888
24011,"Caroline County, Maryland",32850,10.399707023912757
24013,"Carroll County, Maryland",167656,12.029669540099778
24015,"Cecil County, Maryland",102603,11.538622451057414
24017,"Charles County, Maryland",157705,11.968481478218962
24019,"Dorchester County, Maryland",32258,10.381521353477128
24021,"Frederick County, Maryland",247591,12.419533470182019
24023,"Garrett County, Maryland",29425,10.289599932128478
24025,"Harford County, Maryland",251032,12.433335700027596
24027,"Howard County, Maryland",317233,12.667391798640486
24029,"Kent County, Maryland",19730,9.889895599016661
24031,"Montgomery County, Maryland",1043863,13.85843881276019
24033,"Prince George's County, Maryland",908049,13.719053620885095
24035,"Queen Anne's County, Maryland",48929,10.79812554671483
24037,"St. Mary's County, Maryland",112587,11.631481535091796
24039,"Somerset County, Maryland",25928,10.163078744821384
24041,"Talbot County, Maryland",37278,10.52615861929175
24043,"Washington County, Maryland",150292,11.92033534744489
24045,"Wicomico County, Maryland",102577,11.53836901504865
24047,"Worcester County, Maryland",51444,10.848249116385977
24510,"Baltimore city, Maryland",614664,13.328831056026361
25001,"Barnstable County, Massachusetts",214276,12.275020182656204
25003,"Berkshire County, Massachusetts",126903,11.751178294084982
25005,"Bristol County, Massachusetts",558324,13.232694718015562
25007,"Dukes County, Massachusetts",17246,9.75533551151227
25009,"Essex County, Massachusetts",779018,13.565789431132789
25011,"Franklin County, Massachusetts",70382,11.161692827635783
25013,"Hampden County, Massachusetts",468467,13.05722094061307
25015,"Hampshire County, Massachusetts",161816,11.994215166232932
25017,"Middlesex County, Massachusetts",1589774,14.27910242572902
25019,"Nantucket County, Massachusetts",11008,9.306377560173125
25021,"Norfolk County, Massachusetts",697181,13.454800340392064
25023,"Plymouth County, Massachusetts",513565,13.14913188261837
25025,"Suffolk County, Massachusetts",784230,13.572457623655698
25027,"Worcester County, Massachusetts",819589,13.616558274075754
26001,"Alcona County, Michigan",10352,9.244935016740682
26003,"Alger County, Michigan",9219,9.129021850798594
26005,"Allegan County, Michigan",115548,11.657441307028284
26007,"Alpena County, Michigan",28704,10.264791764858522
26009,"Antrim County, Michigan",23144,10.04949084665597
26011,"Arenac County, Michigan",15122,9.623905916118215
26013,"Baraga County, Michigan",8503,9.048174321385792
26015,"Barry County, Michigan",59702,10.997120799657074
26017,"Bay County, Michigan",104747,11.559303197756124
26019,"Benzie County, Michigan",17572,9.77406200509567
26021,"Berrien County, Michigan",154010,11.944772814352511
26023,"Branch County, Michigan",43427,10.678836646467854
26025,"Calhoun County, Michigan",134386,11.808471534978796
26027,"Cass County, Michigan",51599,10.851257571436902
26029,"Charlevoix County, Michigan",26174,10.172521830615427
26031,"Cheboygan County, Michigan",25401,10.142543822310387
26033,"Chippewa County, Michigan",37724,10.538051775663776
26035,"Clare County, Michigan",30358,10.320815353186804
26037,"Clinton County, Michigan",77888,11.2630271763472
26039,"Crawford County, Michigan",13744,9.528357644224037
26041,"Delta County, Michigan",36202,10.496869644906498
26043,"Dickinson County, Michigan",25535,10.147805339081744
26045,"Eaton County, Michigan",109160,11.600569974822275
26047,"Emmet County, Michigan",33182,10.409762839203301
26049,"Genesee County, Michigan",408615,12.920528671411367
26051,"Gladwin County, Michigan",25122,10.131499235247198
26053,"Gogebic County, Michigan",15243,9.63187566026184
26055,"Grand Traverse County, Michigan",92084,11.430456482938787
26057,"Gratiot County, Michigan",41202,10.626242077848731
26059,"Hillsdale County, Michigan",45774,10.731471523318284
26061,"Houghton County, Michigan",36555,10.506573254727416
26063,"Huron County, Michigan",31481,10.357139468227567
26065,"Ingham County, Michigan",288051,12.570892826774013
26067,"Ionia County, Michigan",64232,11.07025680786452
26069,"Iosco County, Michigan",25327,10.13962629934515
26071,"Iron County, Michigan",11195,9.323222529032856
26073,"Isabella County, Michigan",71282,11.174399120112454
26075,"Jackson County, Michigan",158460,11.973257474519233
26077,"Kalamazoo County, Michigan",261654,12.474778299281436
26079,"Kalkaska County, Michigan",17263,9.756320761816548
26081,"Kent County, Michigan",642173,13.372613016776453
26083,"Keweenaw County, Michigan",2199,7.695757990554761
26085,"Lake County, Michigan",11496,9.34975442775886
26087,"Lapeer County, Michigan",88340,11.388948285150517
26089,"Leelanau County, Michigan",21765,9.988058453986397
26091,"Lenawee County, Michigan",98504,11.497852435472707
26093,"Livingston County, Michigan",188624,12.147510894531909
26095,"Luce County, Michigan",6358,8.757469141470748
26097,"Mackinac County, Michigan",10820,9.289151552400472
26099,"Macomb County, Michigan",867730,13.673635885345485
26101,"Manistee County, Michigan",24373,10.101231241217606
26103,"Marquette County, Michigan",66435,11.103979305025408
26105,"Mason County, Michigan",28876,10.270766079259051
26107,"Mecosta County, Michigan",43221,10.674081767229582
26109,"Menominee County, Michigan",23281,10.05539285624928
26111,"Midland County, Michigan",83462,11.332146717433787
26113,"Missaukee County, Michigan",15102,9.62258246436337
26115,"Monroe County, Michigan",149208,11.913096584617284
26117,"Montcalm County, Michigan",62974,11.050477221777545
26119,"Montmorency County, Michigan",9173,9.124019665509655
26121,"Muskegon County, Michigan",173408,12.063402478365841
26123,"Newaygo County, Michigan",47938,10.777663788302936
26125,"Oakland County, Michigan",1243970,14.033818436234846
26127,"Oceana County, Michigan",26027,10.1668897397139
26129,"Ogemaw County, Michigan",20904,9.947695807200448
26131,"Ontonagon County, Michigan",5911,8.684570300824369
26133,"Osceola County, Michigan",23110,10.048020703268426
26135,"Oscoda County, Michigan",8264,9.019664010799474
26137,"Otsego County, Michigan",24470,10.105203156436717
26139,"Ottawa County, Michigan",282250,12.550548482011909
26141,"Presque Isle County, Michigan",12762,9.454227284428292
26143,"Roscommon County, Michigan",23700,10.073230327123223
26145,"Saginaw County, Michigan",192326,12.16694712784566
26147,"St. Clair County, Michigan",159587,11.980344507046233
26149,"St. Joseph County, Michigan",60853,11.016216398761607
26151,"Sanilac County, Michigan",41409,10.631253527491689
26153,"Schoolcraft County, Michigan",8001,8.987321812850125
26155,"Shiawassee County, Michigan",68554,11.135377034856273
26157,"Tuscola County, Michigan",53338,10.884404301719952
26159,"Van Buren County, Michigan",75223,11.22821231423886
26161,"Washtenaw County, Michigan",364709,12.806855054309663
26163,"Wayne County, Michigan",1749366,14.374763994544088
26165,"Wexford County, Michigan",33163,10.409190075603348
27001,"Aitkin County, Minnesota",15583,9.653935855445614
27003,"Anoka County, Minnesota",345957,12.75406976886013
